identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/InvoicingEntity,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/availability,product/availabilityZone,product/capacitystatus,product/classicnetworkingsupport,product/clockSpeed,product/currentGeneration,product/dedicatedEbsThroughput,product/dedicatedEbsThroughputDescription,product/durability,product/ecu,product/enhancedNetworkingSupported,product/feeCode,product/feeDescription,product/fromLocation,product/fromLocationType,product/fromRegionCode,product/gpuMemory,product/group,product/groupDescription,product/instance,product/instanceFamily,product/instanceFamilyCategory,product/instanceType,product/instanceTypeFamily,product/intelAvx2Available,product/intelAvxAvailable,product/intelTurboAvailable,product/licenseModel,product/location,product/locationType,product/marketoption,product/maxIopsvolume,product/maxThroughputvolume,product/maxVolumeSize,product/memory,product/messageDeliveryFrequency,product/messageDeliveryOrder,product/networkPerformance,product/normalizationSizeFactor,product/operatingSystem,product/operation,product/physicalProcessor,product/preInstalledSw,product/processorArchitecture,product/processorFeatures,product/productFamily,product/queueType,product/region,product/regionCode,product/servicecode,product/servicename,product/sku,product/storage,product/storageClass,product/storageMedia,product/tenancy,product/toLocation,product/toLocationType,product/toRegionCode,product/transferType,product/usagetype,product/vcpu,product/volumeApiName,product/volumeType,product/vpcnetworkingsupport,pricing/RateCode,pricing/RateId,pricing/currency,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/NumberOfReservations,reservation/RecurringFeeForUsage,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue,savingsPlan/TotalCommitmentToDate,savingsPlan/SavingsPlanARN,savingsPlan/SavingsPlanRate,savingsPlan/UsedCommitment,savingsPlan/SavingsPlanEffectiveCost,savingsPlan/AmortizedUpfrontCommitmentForBillingPeriod,savingsPlan/RecurringCommitmentForBillingPeriod
psbtl6lzqimu6cgyrr64gpe4gtzjtikiqlwuffcxeg67m7ajkyxa,2026-04-20T20:00:00Z/2026-04-20T21:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-04-20T20:00:00Z,2026-04-20T21:00:00Z,AmazonS3,Requests-Tier2,,,,5292,,,USD,0.0000004000,0.0021168000,0.0000004000,0.0021168000,AWS Free Tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,Requests-Tier2,,,,,,444249164969,USD,0.0000000000,0.0000004000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
psbtl6lzqimu6cgyrr64gpe4gtzjtikiqlwuffcxeg67m7ajkyxa,2026-04-20T21:00:00Z/2026-04-20T22:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-04-20T21:00:00Z,2026-04-20T22:00:00Z,AmazonS3,Requests-Tier2,,,,41261,,,USD,0.0000004000,0.0165044000,0.0000004000,0.0165044000,AWS Free Tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,Requests-Tier2,,,,,,444249164969,USD,0.0000000000,0.0000004000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
psbtl6lzqimu6cgyrr64gpe4gtzjtikiqlwuffcxeg67m7ajkyxa,2026-04-21T00:00:00Z/2026-04-21T01:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-04-21T00:00:00Z,2026-04-21T01:00:00Z,AmazonS3,Requests-Tier2,,,,36416,,,USD,0.0000004000,0.0145664000,0.0000004000,0.0145664000,AWS Free Tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,Requests-Tier2,,,,,,444249164969,USD,0.0000000000,0.0000004000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
psbtl6lzqimu6cgyrr64gpe4gtzjtikiqlwuffcxeg67m7ajkyxa,2026-04-21T08:00:00Z/2026-04-21T13:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-04-21T08:00:00Z,2026-04-21T13:00:00Z,AmazonS3,Requests-Tier2,,,,20311,,,USD,0.0000004000,0.0081244000,0.0000004000,0.0081244000,AWS Free Tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,Requests-Tier2,,,,,,444249164969,USD,0.0000000000,0.0000004000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
psbtl6lzqimu6cgyrr64gpe4gtzjtikiqlwuffcxeg67m7ajkyxa,2026-04-21T12:00:00Z/2026-04-21T13:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-04-21T12:00:00Z,2026-04-21T13:00:00Z,AmazonS3,Requests-Tier2,,,,11996,,,USD,0.0000004000,0.0047984000,0.0000004000,0.0047984000,AWS Free Tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,Requests-Tier2,,,,,,444249164969,USD,0.0000000000,0.0000004000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
psbtl6lzqimu6cgyrr64gpe4gtzjtikiqlwuffcxeg67m7ajkyxa,2026-04-26T00:00:00Z/2026-04-26T01:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-04-26T00:00:00Z,2026-04-26T01:00:00Z,AmazonS3,Requests-Tier2,,,,48074,,,USD,0.0000004000,0.0192296000,0.0000004000,0.0192296000,AWS Free Tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,Requests-Tier2,,,,,,444249164969,USD,0.0000000000,0.0000004000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
z4pik2tzmy6jdzdutoyb4jn4jnyegw4whd3jrkdprhy73gvoaurq,2026-04-16T16:00:00Z/2026-04-16T18:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-04-16T16:00:00Z,2026-04-16T18:00:00Z,AmazonS3,EUN1-Requests-Tier1,,,,4029,,,USD,0.0000050000,0.0201450000,0.0000050000,0.0201450000,AWS Free Tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,EU (Stockholm),AWS Region,,,,,,,,,,,,,,,,API Request,,eu-north-1,eu-north-1,AmazonS3,Amazon Simple Storage Service,GRMX7KKGXZWXWYA7,,,,,,,,,EUN1-Requests-Tier1,,,,,,444249174638,USD,0.0000000000,0.0000050000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
z4pik2tzmy6jdzdutoyb4jn4jnyegw4whd3jrkdprhy73gvoaurq,2026-04-16T19:00:00Z/2026-04-16T23:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-04-16T19:00:00Z,2026-04-16T23:00:00Z,AmazonS3,EUN1-Requests-Tier1,,,,1834,,,USD,0.0000050000,0.0091700000,0.0000050000,0.0091700000,AWS Free Tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,EU (Stockholm),AWS Region,,,,,,,,,,,,,,,,API Request,,eu-north-1,eu-north-1,AmazonS3,Amazon Simple Storage Service,GRMX7KKGXZWXWYA7,,,,,,,,,EUN1-Requests-Tier1,,,,,,444249174638,USD,0.0000000000,0.0000050000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
z4pik2tzmy6jdzdutoyb4jn4jnyegw4whd3jrkdprhy73gvoaurq,2026-04-16T22:00:00Z/2026-04-16T23:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-04-16T22:00:00Z,2026-04-16T23:00:00Z,AmazonS3,EUN1-Requests-Tier1,,,,1870,,,USD,0.0000050000,0.0093500000,0.0000050000,0.0093500000,AWS Free Tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,EU (Stockholm),AWS Region,,,,,,,,,,,,,,,,API Request,,eu-north-1,eu-north-1,AmazonS3,Amazon Simple Storage Service,GRMX7KKGXZWXWYA7,,,,,,,,,EUN1-Requests-Tier1,,,,,,444249174638,USD,0.0000000000,0.0000050000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
z4pik2tzmy6jdzdutoyb4jn4jnyegw4whd3jrkdprhy73gvoaurq,2026-04-19T21:00:00Z/2026-04-19T23:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-04-19T21:00:00Z,2026-04-19T23:00:00Z,AmazonS3,EUN1-Requests-Tier1,,,,8627,,,USD,0.0000050000,0.0431350000,0.0000050000,0.0431350000,AWS Free Tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,EU (Stockholm),AWS Region,,,,,,,,,,,,,,,,API Request,,eu-north-1,eu-north-1,AmazonS3,Amazon Simple Storage Service,GRMX7KKGXZWXWYA7,,,,,,,,,EUN1-Requests-Tier1,,,,,,444249174638,USD,0.0000000000,0.0000050000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
z4pik2tzmy6jdzdutoyb4jn4jnyegw4whd3jrkdprhy73gvoaurq,2026-04-19T22:00:00Z/2026-04-19T23:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-04-19T22:00:00Z,2026-04-19T23:00:00Z,AmazonS3,EUN1-Requests-Tier1,,,,6433,,,USD,0.0000050000,0.0321650000,0.0000050000,0.0321650000,AWS Free Tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,EU (Stockholm),AWS Region,,,,,,,,,,,,,,,,API Request,,eu-north-1,eu-north-1,AmazonS3,Amazon Simple Storage Service,GRMX7KKGXZWXWYA7,,,,,,,,,EUN1-Requests-Tier1,,,,,,444249174638,USD,0.0000000000,0.0000050000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
z4pik2tzmy6jdzdutoyb4jn4jnyegw4whd3jrkdprhy73gvoaurq,2026-04-21T16:00:00Z/2026-04-21T17:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-04-21T16:00:00Z,2026-04-21T17:00:00Z,AmazonS3,EUN1-Requests-Tier1,,,,8264,,,USD,0.0000050000,0.0413200000,0.0000050000,0.0413200000,AWS Free Tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,EU (Stockholm),AWS Region,,,,,,,,,,,,,,,,API Request,,eu-north-1,eu-north-1,AmazonS3,Amazon Simple Storage Service,GRMX7KKGXZWXWYA7,,,,,,,,,EUN1-Requests-Tier1,,,,,,444249174638,USD,0.0000000000,0.0000050000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
z4pik2tzmy6jdzdutoyb4jn4jnyegw4whd3jrkdprhy73gvoaurq,2026-04-27T09:00:00Z/2026-04-27T10:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-04-27T09:00:00Z,2026-04-27T10:00:00Z,AmazonS3,EUN1-Requests-Tier1,,,,7567,,,USD,0.0000050000,0.0378350000,0.0000050000,0.0378350000,AWS Free Tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,EU (Stockholm),AWS Region,,,,,,,,,,,,,,,,API Request,,eu-north-1,eu-north-1,AmazonS3,Amazon Simple Storage Service,GRMX7KKGXZWXWYA7,,,,,,,,,EUN1-Requests-Tier1,,,,,,444249174638,USD,0.0000000000,0.0000050000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
my7zelol5qpbwzmlgy7mppxuy2tzkxdrkud4dx3hymtz7piv2sya,2026-04-16T16:00:00Z/2026-04-16T23:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-04-16T16:00:00Z,2026-04-16T23:00:00Z,AmazonS3,Requests-Tier1,,,,5826,,,USD,0.0000050000,0.0291300000,0.0000050000,0.0291300000,AWS Free Tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,444249174147,USD,0.0000000000,0.0000050000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
my7zelol5qpbwzmlgy7mppxuy2tzkxdrkud4dx3hymtz7piv2sya,2026-04-16T17:00:00Z/2026-04-16T18:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-04-16T17:00:00Z,2026-04-16T18:00:00Z,AmazonS3,Requests-Tier1,,,,9758,,,USD,0.0000050000,0.0487900000,0.0000050000,0.0487900000,AWS Free Tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,444249174147,USD,0.0000000000,0.0000050000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
my7zelol5qpbwzmlgy7mppxuy2tzkxdrkud4dx3hymtz7piv2sya,2026-04-16T19:00:00Z/2026-04-16T20:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-04-16T19:00:00Z,2026-04-16T20:00:00Z,AmazonS3,Requests-Tier1,,,,4406,,,USD,0.0000050000,0.0220300000,0.0000050000,0.0220300000,AWS Free Tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,444249174147,USD,0.0000000000,0.0000050000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
my7zelol5qpbwzmlgy7mppxuy2tzkxdrkud4dx3hymtz7piv2sya,2026-04-16T22:00:00Z/2026-04-16T23:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-04-16T22:00:00Z,2026-04-16T23:00:00Z,AmazonS3,Requests-Tier1,,,,5968,,,USD,0.0000050000,0.0298400000,0.0000050000,0.0298400000,AWS Free Tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,444249174147,USD,0.0000000000,0.0000050000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
my7zelol5qpbwzmlgy7mppxuy2tzkxdrkud4dx3hymtz7piv2sya,2026-04-17T07:00:00Z/2026-04-17T08:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-04-17T07:00:00Z,2026-04-17T08:00:00Z,AmazonS3,Requests-Tier1,,,,8464,,,USD,0.0000050000,0.0423200000,0.0000050000,0.0423200000,AWS Free Tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,444249174147,USD,0.0000000000,0.0000050000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
my7zelol5qpbwzmlgy7mppxuy2tzkxdrkud4dx3hymtz7piv2sya,2026-04-19T20:00:00Z/2026-04-19T23:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-04-19T20:00:00Z,2026-04-19T23:00:00Z,AmazonS3,Requests-Tier1,,,,6566,,,USD,0.0000050000,0.0328300000,0.0000050000,0.0328300000,AWS Free Tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,444249174147,USD,0.0000000000,0.0000050000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
my7zelol5qpbwzmlgy7mppxuy2tzkxdrkud4dx3hymtz7piv2sya,2026-04-19T21:00:00Z/2026-04-19T22:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-04-19T21:00:00Z,2026-04-19T22:00:00Z,AmazonS3,Requests-Tier1,,,,8755,,,USD,0.0000050000,0.0437750000,0.0000050000,0.0437750000,AWS Free Tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,444249174147,USD,0.0000000000,0.0000050000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
my7zelol5qpbwzmlgy7mppxuy2tzkxdrkud4dx3hymtz7piv2sya,2026-04-20T01:00:00Z/2026-04-21T00:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-04-20T01:00:00Z,2026-04-21T00:00:00Z,AmazonS3,Requests-Tier1,,,,6196,,,USD,0.0000050000,0.0309800000,0.0000050000,0.0309800000,AWS Free Tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,444249174147,USD,0.0000000000,0.0000050000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
my7zelol5qpbwzmlgy7mppxuy2tzkxdrkud4dx3hymtz7piv2sya,2026-04-20T08:00:00Z/2026-04-20T22:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-04-20T08:00:00Z,2026-04-20T22:00:00Z,AmazonS3,Requests-Tier1,,,,7341,,,USD,0.0000050000,0.0367050000,0.0000050000,0.0367050000,AWS Free Tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,444249174147,USD,0.0000000000,0.0000050000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
my7zelol5qpbwzmlgy7mppxuy2tzkxdrkud4dx3hymtz7piv2sya,2026-04-20T09:00:00Z/2026-04-20T10:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-04-20T09:00:00Z,2026-04-20T10:00:00Z,AmazonS3,Requests-Tier1,,,,1412,,,USD,0.0000050000,0.0070600000,0.0000050000,0.0070600000,AWS Free Tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,444249174147,USD,0.0000000000,0.0000050000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
my7zelol5qpbwzmlgy7mppxuy2tzkxdrkud4dx3hymtz7piv2sya,2026-04-20T16:00:00Z/2026-04-20T17:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-04-20T16:00:00Z,2026-04-20T17:00:00Z,AmazonS3,Requests-Tier1,,,,3051,,,USD,0.0000050000,0.0152550000,0.0000050000,0.0152550000,AWS Free Tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,444249174147,USD,0.0000000000,0.0000050000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
my7zelol5qpbwzmlgy7mppxuy2tzkxdrkud4dx3hymtz7piv2sya,2026-04-20T19:00:00Z/2026-04-20T20:00:00Z,,"Amazon Web Services, Inc.",AWS,Anniversary,430155298731,2026-04-01T00:00:00Z,2026-05-01T00:00:00Z,430155298731,Credit,2026-04-20T19:00:00Z,2026-04-20T20:00:00Z,AmazonS3,Requests-Tier1,,,,3604,,,USD,0.0000050000,0.0180200000,0.0000050000,0.0180200000,AWS Free Tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,API Request,,us-east-1,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,Requests-Tier1,,,,,,444249174147,USD,0.0000000000,0.0000050000,OnDemand,Requests,,,,,,,,,,23742807738,,,,,,,,,,,,,,,
